RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31
102001,0,United States,Country,,271600.0,272967.0,279333.0,288667.0,295633.0,299267.0,299900.0,299600.0,299139.0,298473.0,297106.0,294233.0,291567.0,292933.0,297967.0,306333.0,314300.0,320800.0,322433.0,319800.0,315467.0,312133.0,307133.0,303267.0,299800.0,301467.0,306500.0,313000.0,320633.0,328300.0,335300.0,340167.0,342167.0,343029.0,341862.0,337529.0,333300.0,333630.0,340463.0,353830.0,367133.0,378266.0,381567.0,380263.0,376963.0,376030.0,375700.0,374363.0,373663.0,378330.0,388000.0,404333.0,421300.0,437929.0,446263.0
394913,1,"New York, NY",Msa,NY,517967.0,523000.0,534333.0,544667.0,554667.0,560000.0,561242.0,556175.0,551175.0,549933.0,550000.0,549667.0,549333.0,549333.0,554667.0,563333.0,573300.0,578267.0,578267.0,574633.0,573000.0,574333.0,577667.0,579000.0,577667.0,578000.0,584667.0,592667.0,599000.0,601667.0,611967.0,628633.0,642633.0,649333.0,652667.0,656333.0,662963.0,668296.0,673296.0,676333.0,676333.0,669667.0,659667.0,647333.0,641967.0,640633.0,644300.0,647967.0,655967.0,668967.0,685000.0,695000.0,698667.0,699000.0,692633.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,798933.0,804333.0,821000.0,838000.0,849667.0,849667.0,841333.0,824333.0,803997.0,787997.0,776663.0,763998.0,754665.0,751565.0,763900.0,780867.0,805300.0,825633.0,842000.0,848933.0,848933.0,848933.0,848667.0,849300.0,852633.0,869300.0,890674.0,894007.0,890507.0,897167.0,929167.0,959633.0,971300.0,975967.0,981000.0,991167.0,997833.0,999500.0,1012666.0,1019666.0,1024667.0,1011633.0,1001300.0,979600.0,960633.0,947633.0,947667.0,950000.0,958333.0,973557.0,990223.0,998556.0,999999.0,999962.0,996229.0
394463,3,"Chicago, IL",Msa,IL,301497.0,305967.0,319467.0,336133.0,346133.0,348633.0,344967.0,338300.0,330967.0,324933.0,318300.0,309933.0,303267.0,306600.0,319633.0,336000.0,345850.0,348183.0,345016.0,338466.0,331467.0,324933.0,319633.0,311300.0,306333.0,309967.0,320800.0,328800.0,332167.0,336833.0,343800.0,348800.0,349967.0,349667.0,346300.0,340967.0,332967.0,333332.0,338632.0,346965.0,353267.0,355630.0,355630.0,348996.0,341633.0,334933.0,329933.0,324267.0,320226.0,321392.0,328726.0,339433.0,348667.0,355033.0,355067.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,341634.0,345000.0,351633.0,359633.0,365967.0,365667.0,359300.0,350355.0,343988.0,340655.0,339600.0,337933.0,334633.0,334633.0,339333.0,347633.0,354467.0,355797.0,353997.0,348497.0,344167.0,341000.0,339967.0,338300.0,334967.0,334000.0,335667.0,338967.0,343133.0,348133.0,354800.0,358133.0,359767.0,358798.0,357139.0,354169.0,352167.0,353660.0,359327.0,368663.0,378993.0,387997.0,394500.0,397803.0,399470.0,399967.0,403666.0,410000.0,417330.0,423330.0,435660.0,451997.0,471297.0,483300.0,487967.0
394974,5,"Philadelphia, PA",Msa,PA,252633.0,249633.0,253433.0,260400.0,269833.0,276067.0,279400.0,278267.0,276433.0,274767.0,272133.0,266600.0,258300.0,254300.0,258000.0,267667.0,279167.0,287800.0,293133.0,293300.0,293333.0,293633.0,293633.0,290300.0,286333.0,286300.0,289633.0,294633.0,301333.0,311333.0,323333.0,333000.0,336333.0,338588.0,337255.0,333921.0,328300.0,324967.0,326600.0,333267.0,339933.0,345267.0,341933.0,336600.0,331267.0,329633.0,329467.0,326167.0,321167.0,316667.0,315000.0,318300.0,325267.0,333567.0,336933.0
394692,6,"Houston, TX",Msa,TX,314774.0,317125.0,320393.0,325104.0,328537.0,329998.0,326889.0,322031.0,315716.0,312348.0,309110.0,307491.0,306033.0,307329.0,310567.0,315425.0,319603.0,321060.0,319409.0,315522.0,311458.0,308847.0,306838.0,304555.0,302016.0,301566.0,304380.0,307222.0,311334.0,315999.0,321868.0,326694.0,330872.0,334362.0,336459.0,335274.0,333335.0,332830.0,337660.0,345085.0,355748.0,365085.0,371625.0,372782.0,371446.0,371317.0,371493.0,371493.0,370660.0,372660.0,378993.0,388660.0,397663.0,404194.0,404494.0
395209,7,"Washington, DC",Msa,DC,432260.0,431930.0,441963.0,453031.0,465031.0,475331.0,480967.0,477633.0,467667.0,461633.0,456600.0,449900.0,443233.0,443267.0,454967.0,471667.0,488166.0,496166.0,495833.0,489300.0,484633.0,483467.0,485167.0,483467.0,481833.0,486800.0,501830.0,513297.0,523297.0,531633.0,544633.0,551330.0,549330.0,542663.0,534330.0,527327.0,521293.0,519630.0,520300.0,528000.0,534666.0,539666.0,536633.0,531633.0,526633.0,525167.0,525833.0,527163.0,531997.0,542663.0,557667.0,574333.0,587967.0,596633.0,599467.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,393496.0,393496.0,394825.0,396319.0,397946.0,398278.0,398411.0,398112.0,397780.0,397481.0,396452.0,395124.0,393795.0,393496.0,394792.0,396120.0,397780.0,398145.0,400582.0,402243.0,402243.0,400138.0,399968.0,401297.0,401297.0,399806.0,400138.0,399806.0,399474.0,397481.0,397813.0,399806.0,401798.0,403559.0,402344.0,401128.0,399873.0,399902.0,402965.0,411300.0,,,,,472667.0,479333.0,487667.0,494667.0,505000.0,523300.0,549633.0,578963.0,611997.0,635663.0,647967.0
394347,9,"Atlanta, GA",Msa,GA,310065.0,314968.0,323635.0,335333.0,344667.0,349633.0,344933.0,337933.0,329633.0,325000.0,321000.0,317633.0,313957.0,313290.0,317286.0,326963.0,338296.0,344333.0,344633.0,339933.0,334900.0,330567.0,327267.0,325383.0,323862.0,323862.0,325778.0,327247.0,330580.0,336706.0,344459.0,351126.0,354667.0,356300.0,354633.0,351600.0,349933.0,351180.0,357847.0,373880.0,389267.0,399967.0,402300.0,402333.0,401667.0,400000.0,400000.0,399967.0,399633.0,399300.0,399333.0,405330.0,415163.0,428496.0,431166.0
394404,10,"Boston, MA",Msa,MA,542667.0,546000.0,564667.0,584333.0,597933.0,596267.0,579900.0,556633.0,539633.0,536000.0,535833.0,531167.0,528133.0,533267.0,549933.0,570072.0,588105.0,594755.0,594617.0,586616.0,579933.0,574966.0,574967.0,573333.0,573333.0,581333.0,597667.0,605967.0,614600.0,623900.0,640600.0,648933.0,649933.0,658233.0,664600.0,667633.0,665667.0,672633.0,684633.0,694633.0,697967.0,699300.0,692933.0,679300.0,671267.0,671300.0,676633.0,684666.0,691300.0,712633.0,729633.0,746000.0,755467.0,758467.0,758467.0
395057,11,"San Francisco, CA",Msa,CA,807333.0,824000.0,857667.0,899667.0,924667.0,938000.0,922667.0,882000.0,852000.0,842317.0,837650.0,819650.0,798833.0,802500.0,830500.0,867333.0,900667.0,907633.0,904927.0,886260.0,885960.0,889000.0,895629.0,875925.0,859259.0,871296.0,899667.0,916333.0,924667.0,949000.0,982333.0,998667.0,999317.0,999613.0,999613.0,995629.0,988667.0,982000.0,981000.0,987228.0,992561.0,995895.0,983000.0,964296.0,940963.0,929629.0,916333.0,906333.0,897667.0,913000.0,944333.0,977333.0,995666.0,1015666.0,1015666.0
394532,12,"Detroit, MI",Msa,MI,219926.0,218256.0,224622.0,237997.0,253000.0,263000.0,264633.0,259600.0,251600.0,244633.0,237967.0,231267.0,226567.0,226567.0,233233.0,246567.0,259900.0,269900.0,271267.0,267300.0,258300.0,248600.0,239267.0,231633.0,225967.0,224267.0,228567.0,234263.0,245930.0,261597.0,278233.0,286600.0,283300.0,278333.0,273167.0,268133.0,264767.0,266600.0,276600.0,288300.0,297262.0,300595.0,297262.0,288300.0,274967.0,261600.0,249600.0,237933.0,226267.0,216433.0,214767.0,223133.0,241600.0,261300.0,274300.0
395025,13,"Riverside, CA",Msa,CA,390833.0,393500.0,396833.0,402666.0,406633.0,409966.0,409933.0,406633.0,403300.0,399966.0,399633.0,398633.0,398333.0,398663.0,402997.0,408330.0,415500.0,420467.0,423800.0,423967.0,420667.0,417333.0,415000.0,414733.0,415033.0,418367.0,423300.0,426333.0,428000.0,434667.0,446333.0,461333.0,471667.0,480000.0,485000.0,490000.0,491665.0,493332.0,494995.0,506663.0,520663.0,534333.0,542633.0,546966.0,549933.0,551533.0,552233.0,552267.0,550697.0,551663.0,559997.0,576333.0,591300.0,599600.0,599600.0
394976,14,"Phoenix, AZ",Msa,AZ,332633.0,338282.0,345982.0,350979.0,353995.0,352962.0,349965.0,344933.0,341600.0,339600.0,339300.0,339300.0,341267.0,343900.0,347267.0,351633.0,355967.0,359300.0,359933.0,360967.0,362633.0,364333.0,366650.0,369950.0,375783.0,382433.0,388967.0,384767.0,379800.0,378574.0,388574.0,396908.0,399967.0,399967.0,399633.0,399600.0,402297.0,405880.0,414247.0,423250.0,436667.0,448300.0,459633.0,466267.0,469633.0,471633.0,474967.0,478300.0,483267.0,488300.0,494933.0,506633.0,521633.0,535000.0,534667.0
395078,15,"Seattle, WA",Msa,WA,508316.0,528316.0,559250.0,584217.0,597550.0,599617.0,592650.0,581000.0,567997.0,564663.0,561330.0,561317.0,563317.0,578300.0,601633.0,626633.0,642970.0,644654.0,636320.0,624660.0,617960.0,616293.0,618283.0,621650.0,631633.0,648283.0,663283.0,662967.0,659667.0,660333.0,669000.0,671667.0,664333.0,654333.0,643333.0,640000.0,643333.0,656667.0,673000.0,687997.0,701329.0,706979.0,706966.0,698600.0,694950.0,693300.0,691667.0,686650.0,691648.0,712982.0,749332.0,787667.0,821000.0,829667.0,816333.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,354735.0,372038.0,387642.0,393487.0,391753.0,384160.0,375491.0,368244.0,360269.0,356455.0,351565.0,351531.0,357044.0,369215.0,384853.0,393521.0,395255.0,388667.0,383466.0,375212.0,369630.0,362730.0,361968.0,362002.0,369022.0,379737.0,390139.0,393522.0,393522.0,393518.0,395217.0,393484.0,386552.0,378577.0,369943.0,369908.0,371321.0,379927.0,388133.0,392967.0,392967.0,389467.0,387767.0,382800.0,378300.0,373333.0,373300.0,378217.0,388850.0,402473.0,414190.0,421857.0,422954.0,417987.0,410637.0
395056,17,"San Diego, CA",Msa,CA,706300.0,722967.0,736000.0,749333.0,749633.0,749633.0,742633.0,726000.0,706333.0,689999.0,681666.0,676667.0,676333.0,681333.0,694500.0,714833.0,734500.0,746000.0,747667.0,747667.0,747667.0,745667.0,744333.0,744333.0,747667.0,755967.0,771300.0,771633.0,771662.0,781662.0,814995.0,841249.0,841249.0,832916.0,816666.0,816333.0,817666.0,834333.0,843000.0,856667.0,856666.0,856333.0,849333.0,846333.0,843000.0,843000.0,845998.0,849663.0,858330.0,874665.0,898000.0,922667.0,939667.0,949333.0,936000.0
395121,18,"St. Louis, MO",Msa,MO,190933.0,191267.0,196567.0,204933.0,213267.0,218267.0,219767.0,219467.0,219167.0,217667.0,214667.0,209967.0,206300.0,207933.0,216133.0,227800.0,237800.0,242967.0,243933.0,242267.0,240433.0,238100.0,234767.0,229933.0,228300.0,231633.0,237267.0,242267.0,248597.0,254797.0,259763.0,259100.0,257267.0,255533.0,253200.0,249867.0,248300.0,253300.0,261600.0,271567.0,273900.0,272267.0,265300.0,257967.0,252633.0,246300.0,242500.0,241167.0,244000.0,251133.0,259433.0,263267.0,264933.0,263267.0,263233.0
395148,19,"Tampa, FL",Msa,FL,260027.0,260027.0,261665.0,265039.0,269891.0,273104.0,273071.0,269859.0,266642.0,263458.0,261812.0,259566.0,258927.0,258934.0,262404.0,267866.0,275899.0,281072.0,282646.0,281072.0,279465.0,279176.0,277570.0,275675.0,273422.0,273422.0,274996.0,274967.0,276542.0,279787.0,285602.0,292028.0,296202.0,301985.0,302335.0,301693.0,299520.0,299929.0,305330.0,315493.0,331797.0,346763.0,359933.0,368300.0,374330.0,379330.0,386330.0,393333.0,398300.0,406630.0,417293.0,433593.0,445597.0,452930.0,453297.0
394358,20,"Baltimore, MD",Msa,MD,303233.0,299900.0,304933.0,313300.0,326633.0,338133.0,346133.0,346133.0,341967.0,335633.0,329000.0,320000.0,313333.0,311667.0,316667.0,328300.0,339967.0,348800.0,351333.0,351300.0,347433.0,341600.0,334633.0,327967.0,322933.0,323233.0,329933.0,339133.0,347500.0,355833.0,363008.0,364675.0,361342.0,356633.0,350633.0,345300.0,338667.0,341333.0,350000.0,361300.0,370967.0,374300.0,374663.0,367997.0,361330.0,353000.0,346633.0,339967.0,333600.0,329300.0,334267.0,345300.0,359600.0,369300.0,372966.0
394530,21,"Denver, CO",Msa,CO,540994.0,555798.0,559455.0,557771.0,548000.0,536333.0,519667.0,506333.0,494333.0,487333.0,480663.0,477663.0,481330.0,491667.0,507000.0,518667.0,524167.0,522500.0,517467.0,509933.0,502933.0,497967.0,497967.0,499967.0,509967.0,526633.0,541633.0,544967.0,541633.0,541633.0,546633.0,550000.0,543667.0,533000.0,522300.0,520950.0,526613.0,537313.0,549313.0,565983.0,582617.0,597950.0,604646.0,607980.0,609130.0,613122.0,617485.0,623685.0,629663.0,638667.0,652827.0,672827.0,689490.0,693330.0,683297.0
394982,22,"Pittsburgh, PA",Msa,PA,171567.0,169900.0,173233.0,177325.0,183192.0,184892.0,184166.0,181633.0,179933.0,178267.0,175967.0,172666.0,170966.0,170799.0,175100.0,181767.0,189267.0,194800.0,198133.0,199467.0,198633.0,195300.0,190633.0,184967.0,183300.0,185667.0,192300.0,197300.0,204900.0,214900.0,227767.0,234433.0,234467.0,234633.0,234633.0,234633.0,234300.0,237333.0,243966.0,251300.0,256600.0,256600.0,249600.0,239300.0,231300.0,226633.0,223300.0,217967.0,211267.0,208233.0,208267.0,213300.0,218333.0,224667.0,227967.0
394998,23,"Portland, OR",Msa,OR,459004.0,465399.0,471812.0,478194.0,479797.0,479781.0,476566.0,470136.0,462139.0,455741.0,452542.0,450943.0,452574.0,455773.0,462199.0,468197.0,472212.0,473175.0,470376.0,466393.0,460635.0,456796.0,453598.0,453598.0,456765.0,464868.0,471265.0,470306.0,469880.0,471448.0,481044.0,485203.0,489233.0,493248.0,502205.0,512569.0,520445.0,524306.0,533000.0,549667.0,571333.0,586667.0,591333.0,587667.0,581000.0,574667.0,572000.0,572000.0,578633.0,585967.0,593967.0,597300.0,599633.0,599967.0,599667.0
394458,24,"Charlotte, NC",Msa,NC,327272.0,327305.0,331849.0,338299.0,344684.0,347088.0,344169.0,337805.0,330890.0,324456.0,320227.0,316648.0,315035.0,317630.0,324112.0,332174.0,340205.0,344687.0,344687.0,340850.0,335690.0,333110.0,330530.0,331013.0,331820.0,335045.0,339753.0,341495.0,345717.0,350877.0,361439.0,366896.0,368843.0,368772.0,369551.0,370000.0,369667.0,371333.0,377633.0,387966.0,399296.0,406296.0,408263.0,405267.0,403300.0,406278.0,409278.0,409275.0,405997.0,402997.0,405000.0,409667.0,418747.0,428080.0,432747.0
395045,25,"Sacramento, CA",Msa,CA,462983.0,468667.0,477833.0,486800.0,492800.0,491800.0,486500.0,479833.0,471333.0,464667.0,457667.0,456000.0,457983.0,465983.0,480613.0,492263.0,502896.0,511567.0,519600.0,522633.0,517633.0,509630.0,503263.0,504297.0,510633.0,519680.0,525569.0,525869.0,525189.0,527967.0,537667.0,548333.0,560330.0,567514.0,575148.0,580118.0,587267.0,590300.0,585333.0,588000.0,598000.0,613000.0,621333.0,619997.0,618331.0,617661.0,620663.0,627630.0,636300.0,645633.0,652663.0,659330.0,661997.0,659333.0,648000.0
395055,26,"San Antonio, TX",Msa,TX,279966.0,280000.0,283000.0,288657.0,295090.0,298423.0,297767.0,293667.0,288645.0,283645.0,281445.0,280800.0,280797.0,280630.0,281630.0,284967.0,290000.0,293033.0,293000.0,289667.0,286600.0,283297.0,281297.0,278997.0,278633.0,278967.0,282633.0,286153.0,290153.0,293787.0,297300.0,299933.0,299633.0,297967.0,294667.0,291333.0,289433.0,291097.0,294763.0,300802.0,306105.0,316105.0,329895.0,342595.0,348203.0,347271.0,343897.0,341623.0,342627.0,349666.0,358331.0,365331.0,374998.0,385300.0,393633.0
394943,27,"Orlando, FL",Msa,FL,299900.0,302933.0,309467.0,317833.0,323167.0,325000.0,324997.0,323297.0,319963.0,314933.0,308600.0,303567.0,300233.0,299933.0,303300.0,310000.0,318333.0,323333.0,325000.0,325000.0,325434.0,325434.0,325434.0,324997.0,324963.0,326597.0,328267.0,325267.0,321963.0,320297.0,324997.0,328333.0,330633.0,332267.0,332600.0,331967.0,329663.0,328997.0,331663.0,338667.0,347333.0,358000.0,368300.0,378300.0,384963.0,391330.0,395663.0,398967.0,402633.0,410630.0,424997.0,440662.0,458332.0,468998.0,473333.0
394466,28,"Cincinnati, OH",Msa,OH,218267.0,219967.0,231600.0,248267.0,261600.0,267600.0,265933.0,259267.0,251633.0,244967.0,241333.0,236300.0,232966.0,236633.0,249966.0,266300.0,279467.0,285800.0,287800.0,284300.0,279000.0,272610.0,266277.0,261777.0,261467.0,269767.0,283233.0,294933.0,308300.0,321500.0,333167.0,334333.0,327500.0,320800.0,312967.0,310630.0,311297.0,320376.0,332213.0,346546.0,360800.0,364933.0,359433.0,344667.0,334097.0,329297.0,327397.0,327997.0,334328.0,344962.0,354965.0,360633.0,358333.0,351633.0,338300.0
394475,29,"Cleveland, OH",Msa,OH,161567.0,161567.0,164900.0,171433.0,176433.0,181633.0,183467.0,183500.0,181633.0,179933.0,178267.0,176600.0,174933.0,176567.0,179933.0,185404.0,191937.0,196904.0,199467.0,196267.0,192933.0,188267.0,184933.0,181600.0,179900.0,180933.0,185967.0,192333.0,201300.0,209600.0,218267.0,220967.0,214300.0,205933.0,196600.0,192967.0,191333.0,198000.0,211633.0,228130.0,238097.0,237797.0,230467.0,220467.0,210767.0,201567.0,197267.0,193967.0,190633.0,183267.0,179900.0,179933.0,188267.0,199967.0,209300.0
394735,30,"Kansas City, MO",Msa,MO,254846.0,259950.0,269617.0,274633.0,277333.0,276000.0,275167.0,272467.0,272467.0,279967.0,286633.0,293300.0,296600.0,307283.0,320617.0,331983.0,337967.0,336300.0,329967.0,319967.0,312967.0,308267.0,304967.0,302287.0,306954.0,317273.0,333286.0,342986.0,352667.0,359650.0,364967.0,361633.0,353317.0,344983.0,341617.0,339917.0,341600.0,352267.0,368100.0,383067.0,391600.0,390800.0,383833.0,368000.0,358000.0,355000.0,361650.0,373633.0,391950.0,411933.0,425617.0,428967.0,428300.0,417633.0,404300.0
394775,31,"Las Vegas, NV",Msa,NV,290280.0,291947.0,294947.0,306300.0,324592.0,341592.0,349592.0,347882.0,341216.0,333215.0,324966.0,321599.0,318263.0,314963.0,312630.0,313313.0,316980.0,321013.0,323666.0,324333.0,322633.0,320933.0,319933.0,319967.0,321333.0,325667.0,334000.0,335667.0,333833.0,330500.0,335667.0,341500.0,344833.0,346500.0,347500.0,347500.0,346333.0,346333.0,356333.0,374000.0,398000.0,417633.0,427967.0,437633.0,446300.0,459300.0,468967.0,479333.0,489667.0,502000.0,513333.0,521666.0,526333.0,523000.0,511667.0
394492,32,"Columbus, OH",Msa,OH,253933.0,267988.0,284655.0,302288.0,311597.0,316930.0,315263.0,306933.0,294933.0,283267.0,274705.0,268072.0,264739.0,269967.0,286800.0,306800.0,320133.0,325967.0,326000.0,320333.0,309300.0,295300.0,285933.0,280467.0,282767.0,292767.0,306567.0,316567.0,326567.0,336567.0,344933.0,341600.0,329967.0,321630.0,318330.0,321630.0,322630.0,327001.0,333928.0,342928.0,348523.0,348297.0,345297.0,340330.0,334997.0,332997.0,337663.0,345327.0,352327.0,357990.0,362323.0,363660.0,361663.0,359966.0,356600.0
394705,33,"Indianapolis, IN",Msa,IN,210567.0,215533.0,227500.0,251600.0,272600.0,284267.0,279267.0,269633.0,259633.0,249600.0,239900.0,233100.0,230433.0,236100.0,249567.0,267267.0,281600.0,286633.0,284933.0,279933.0,274933.0,269944.0,264644.0,258811.0,257167.0,262167.0,273544.0,283510.0,292174.0,302446.0,311046.0,316016.0,309865.0,299632.0,287665.0,279667.0,277667.0,280218.0,287866.0,295166.0,300448.0,301133.0,300800.0,299967.0,301965.0,303662.0,306995.0,311263.0,316267.0,322598.0,326298.0,329632.0,331600.0,330148.0,328481.0
395059,34,"San Jose, CA",Msa,CA,1078317.0,1111650.0,1165000.0,1216667.0,1254333.0,1262333.0,1245333.0,1199296.0,1149629.0,1116229.0,1082896.0,1048896.0,1015592.0,1031925.0,1065925.0,1112962.0,1139869.0,1156536.0,1143984.0,1117377.0,1100643.0,1099529.0,1096266.0,1072450.0,1072450.0,1108117.0,1165333.0,1191333.0,1192000.0,1208667.0,1239000.0,1256000.0,1255983.0,1248550.0,1248550.0,1231863.0,1216596.0,1219559.0,1244596.0,1261296.0,1274967.0,1283283.0,1296617.0,1286279.0,1279296.0,1268629.0,1245667.0,1219000.0,1232629.0,1282629.0,1357963.0,1400000.0,1446296.0,1464296.0,1455296.0
394355,35,"Austin, TX",Msa,TX,350926.0,352725.0,356934.0,361500.0,362881.0,362911.0,359889.0,354363.0,348307.0,343765.0,340343.0,336104.0,333395.0,334925.0,341859.0,350926.0,356982.0,354590.0,346414.0,337653.0,331597.0,328566.0,326722.0,323695.0,323849.0,327761.0,338044.0,345236.0,353139.0,362539.0,373667.0,383231.0,390348.0,396497.0,400112.0,399993.0,401630.0,412293.0,430627.0,455627.0,477297.0,492933.0,502159.0,505155.0,512412.0,517550.0,522411.0,522187.0,522857.0,532000.0,554917.0,579917.0,603250.0,611667.0,611633.0
395194,36,"Virginia Beach, VA",Msa,VA,258640.0,258317.0,261193.0,265714.0,271172.0,274756.0,277049.0,277081.0,276758.0,274495.0,272848.0,271072.0,271882.0,274982.0,279988.0,285607.0,288966.0,290548.0,290548.0,290548.0,290257.0,289967.0,289967.0,290257.0,290548.0,290577.0,293774.0,297972.0,304418.0,309973.0,315463.0,318676.0,318030.0,317059.0,313522.0,308533.0,302933.0,299930.0,301630.0,306660.0,309997.0,309997.0,305000.0,301667.0,300333.0,300333.0,300333.0,300000.0,300000.0,303333.0,310000.0,320000.0,328333.0,334967.0,337133.0
394902,37,"Nashville, TN",Msa,TN,372863.0,374296.0,376929.0,379617.0,379617.0,377950.0,374300.0,367933.0,362967.0,359800.0,358133.0,356433.0,354933.0,354933.0,356600.0,359933.0,364633.0,367967.0,367800.0,364766.0,361433.0,359600.0,357902.0,355588.0,352588.0,352653.0,354967.0,358297.0,363263.0,368297.0,374933.0,378267.0,381567.0,381600.0,381300.0,379633.0,381300.0,389267.0,399300.0,412633.0,424997.0,438330.0,449663.0,453000.0,453000.0,455000.0,460000.0,463333.0,461633.0,470933.0,490930.0,520930.0,544963.0,566330.0,567997.0
395005,38,"Providence, RI",Msa,RI,346011.0,347794.0,353073.0,360065.0,365309.0,367022.0,367057.0,367057.0,367057.0,365274.0,361429.0,356219.0,354471.0,357967.0,366358.0,376532.0,383839.0,387649.0,387999.0,387999.0,387684.0,385936.0,382440.0,375763.0,370518.0,373700.0,384188.0,394642.0,401949.0,408941.0,419464.0,424743.0,421282.0,410759.0,400270.0,396425.0,396607.0,407169.0,411083.0,417083.0,417050.0,428967.0,438300.0,443167.0,438167.0,436467.0,433267.0,431600.0,434933.0,444783.0,456450.0,469783.0,474967.0,484200.0,479233.0
394862,39,"Milwaukee, WI",Msa,WI,215100.0,216467.0,224667.0,236500.0,246833.0,254300.0,256600.0,254900.0,248233.0,241900.0,235233.0,230600.0,230267.0,233567.0,238200.0,238233.0,238267.0,239467.0,241100.0,241100.0,236600.0,231967.0,226967.0,222800.0,220767.0,222433.0,231600.0,241600.0,251600.0,258233.0,263233.0,259933.0,253300.0,244966.0,239933.0,233267.0,228267.0,226300.0,227933.0,232633.0,239300.0,239300.0,232300.0,219300.0,212633.0,208267.0,204900.0,198267.0,194133.0,192467.0,195767.0,201600.0,213267.0,226600.0,239900.0
394714,40,"Jacksonville, FL",Msa,FL,301300.0,304963.0,309997.0,314663.0,316633.0,316600.0,312930.0,307627.0,302460.0,298130.0,296433.0,296300.0,296600.0,297967.0,300133.0,304833.0,311833.0,314167.0,311022.0,304352.0,299852.0,299630.0,299300.0,298628.0,298628.0,301958.0,306297.0,307327.0,309330.0,312330.0,317967.0,319300.0,317967.0,314667.0,309633.0,306963.0,306930.0,310630.0,317617.0,327650.0,339317.0,346667.0,350000.0,351997.0,356993.0,361993.0,365297.0,367600.0,370933.0,378300.0,391997.0,411297.0,428930.0,437933.0,436933.0
394849,41,"Memphis, TN",Msa,TN,186596.0,181850.0,180897.0,183945.0,187120.0,194739.0,199660.0,205374.0,207121.0,208676.0,208867.0,205851.0,202708.0,200612.0,203470.0,208232.0,215565.0,220645.0,223820.0,223788.0,223439.0,223407.0,223439.0,223788.0,222232.0,222201.0,225375.0,230137.0,235985.0,241667.0,248017.0,251694.0,247599.0,245694.0,244138.0,245090.0,243698.0,241121.0,243833.0,247167.0,255200.0,258800.0,261267.0,261600.0,263300.0,266667.0,268333.0,266667.0,260000.0,249967.0,241633.0,241633.0,253333.0,266667.0,278333.0
394935,42,"Oklahoma City, OK",Msa,OK,236023.0,238047.0,242847.0,248028.0,252522.0,253212.0,253212.0,250433.0,248683.0,246933.0,246968.0,246968.0,248889.0,253692.0,262270.0,271188.0,277704.0,279111.0,277226.0,272700.0,269578.0,267520.0,267588.0,267588.0,269304.0,273249.0,278602.0,282033.0,286665.0,293683.0,299461.0,300833.0,297075.0,294980.0,293604.0,292575.0,291838.0,295003.0,302547.0,313580.0,320933.0,322767.0,319433.0,314288.0,310102.0,306508.0,307487.0,312537.0,323743.0,337600.0,352933.0,360320.0,357993.0,347493.0,335826.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,232000.0,240300.0,253933.0,266539.0,274572.0,276272.0,274333.0,271000.0,267667.0,265967.0,262133.0,257133.0,254133.0,257267.0,266900.0,278567.0,287600.0,291267.0,289633.0,284633.0,277967.0,269600.0,259933.0,251967.0,248500.0,253167.0,264714.0,278181.0,290148.0,296567.0,299600.0,296900.0,288567.0,278067.0,265767.0,259130.0,256597.0,261630.0,269963.0,278430.0,285730.0,289067.0,287967.0,284000.0,278000.0,275663.0,272330.0,272327.0,272330.0,278963.0,286967.0,293297.0,293253.0,290920.0,287923.0
394669,44,"Hartford, CT",Msa,CT,273928.0,278408.0,286925.0,293731.0,297459.0,297459.0,297459.0,297151.0,295441.0,293731.0,290618.0,288908.0,287198.0,288942.0,292363.0,298895.0,303992.0,309584.0,309891.0,309584.0,305736.0,302349.0,299237.0,297185.0,296159.0,296193.0,302316.0,310148.0,320375.0,328241.0,338502.0,345034.0,345034.0,341306.0,336484.0,333064.0,330504.0,332680.0,339600.0,347933.0,351267.0,346600.0,338283.0,329983.0,326650.0,324667.0,324667.0,329633.0,337967.0,347033.0,353400.0,353700.0,355967.0,359633.0,366300.0
